ID,SMILES,act_mean,Type
CHEMBL516217,COc1ccc2c(c1)CN(C1CC(c3ccccc3C(F)(F)F)=NN1c1nc(-c3ccccc3F)oc1C)CC2,50,0
CHEMBL516286,CCCCOc1nc(N)c2ncn(Cc3c(F)ccc(C)c3F)c2n1,16,1
CHEMBL516306,Cc1cc(C)c(C/C(=N\OC(=O)Cc2ccccc2)c2cc3ccccc3o2)c(C)c1,256,0
CHEMBL516309,Cc1cccc(NC(=O)CSc2nnc(-c3cc(F)c(Cl)cc3Cl)n2N)c1C,6.25,1
CHEMBL516317,NC(=O)[C@H]1CN(c2cc(F)c(N3CCCOCC3)c(F)c2)C(=O)O1,4,1
CHEMBL516327,CSc1c2sc(C3=C(C(=O)O)N4C(=O)[C@H]([C@@H](C)O)[C@H]4[C@H]3C)cn2c[n+]1Cc1cccc(O)c1,0.975,1
CHEMBL516358,O=c1cc(NCC(CNCc2ccc(Cl)c(Cl)c2)OCc2ccccc2)[nH]c2ccccc12,1791.808571,0
CHEMBL516419,O=C(/C=C/c1ccc(SCCCCN2CCNCC2)cc1)c1ccccc1,100.08728,0
CHEMBL516470,COc1ccc(CCc2ccc(-c3nc4ccc(C(=N)NC(C)C)cc4[nH]3)cc2)cc1,5.333333,1
CHEMBL516528,Cc1c(O)cc2c(c1O)C(=O)[C@H]1C[C@@H](Cl)C(C)(C)O[C@@]1(C[C@H]1C(C)(C)[C@@H](Cl)CC[C@]1(C)O)C2=O,1.95,1
CHEMBL516545,N#Cc1c(-c2ccccc2)cc(C(F)(F)F)c2c3n(nc12)[C@H]1C=CC[C@H]1CN3,37.5,0
CHEMBL516583,O=C(CCCCc1[nH]c2ccccc2c1C1=C(Br)C(=O)NC1=O)Nc1ccccc1,0.792778,1
CHEMBL516632,COc1ccc(-c2nn3c(-c4cc(Cl)cc(Cl)c4Cl)nnc3s2)cc1,6.25,1
CHEMBL516714,C=C1C(=O)O[C@@H]2/C=C(\CO)CC/C(O)=C(\C)C[C@H](OC(=O)/C(=C/COC(C)=O)CO)[C@@H]12,5,1
CHEMBL51678,N[C@H]1CCN(c2nc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)C1,0.05,1
CHEMBL516793,Cc1cc(C)cc(-c2nn3c(-c4cc(Cl)cc(Cl)c4Cl)nnc3s2)c1,12,1
CHEMBL516815,COc1ccc2c(Cc3ccccc3)c3[n+](cc2c1OC)CCc1cc2c(cc1-3)OCO2,39.840909,0
CHEMBL516828,COc1ccc2cc3[n+](c(C)c2c1OC)CCc1cc2c(cc1-3)OCO2,125,0
CHEMBL516868,N#Cc1c(-c2ccccc2)cc(C(F)(F)F)c2c3n(nc12)C(c1ccccc1)CCN3,50,0
CHEMBL516916,O=C(N/N=C/c1ccc([N+](=O)[O-])o1)c1ccc(C(F)(F)F)cc1,1.30888,1
CHEMBL516930,CC(C)=CCc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)CC2=O,5,1
CHEMBL517001,CCC1/C=C/[C@H](O)[C@H](C)OC(=O)/C(C)=C\CC(=O)NC2=CC(=O)c3c(cc(C)c(O)c3C(=O)CC1)C2=O,128,0
CHEMBL517027,C=CC1(C)CCNc2c3c(C(F)(F)F)cc(-c4ccccc4)c(C#N)c3nn21,75,0
CHEMBL517062,CCCCCOc1ccc2[nH]c(-c3ccccc3)c(C3=C(Br)C(=O)NC3=O)c2c1,12.24018,1
CHEMBL517073,C=C(C)C(CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1O)[C@@H](O)C2=O,10,1
CHEMBL5171262,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(N3CCN(CC)CC3)c3ccsc3n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0076,1
CHEMBL517158,CC1=NN(/C(C)=N\OC(=O)c2ccc(C(F)(F)F)cc2)C(c2ccccc2OCc2ccc(F)cc2)C1,50,0
CHEMBL517177,CC[C@H](/C=C/[C@@H](C)[C@H]1CC[C@H]2[C@@H]3C4=C[C@]5(C[C@@H](Cl)CC[C@]5(C)[C@H]3CC[C@@]21C)NC(=S)N4)C(C)C,64,0
CHEMBL517194,CSc1ccc(-c2csc(N/N=C/c3cc(Cl)cc(Cl)c3Cl)n2)cc1,6.25,1
CHEMBL517200,CCCCSc1nc(N)c2nnn(Cc3c(F)cccc3F)c2n1,16,1
CHEMBL5172094,COc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.015,1
CHEMBL5172158,N#Cc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.06,1
CHEMBL5172540,COc1c(N2CC(C)C(N)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.1,1
CHEMBL5172595,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(C)C(C)N)C3)c12,0.008,1
CHEMBL517333,O=C1NC[C@H](c2c[nH]c3ccccc23)N=C1c1c[nH]c2cc(Br)ccc12,25,1
CHEMBL517343,Cc1ccccc1OCc1nnc(-c2cc(-c3cc(F)c(Cl)cc3Cl)nc3ccccc23)o1,12.5,1
CHEMBL5173672,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=CC(C)N)C3)c12,0.008,1
CHEMBL5173674,CCC1CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CCC1N,0.1,1
CHEMBL5173810,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC/C(=C(\F)CN)C3)c12,0.008,1
CHEMBL5173852,COc1c(N2CC(C)C(N)C(C)(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.1,1
CHEMBL517403,CCN1CCN(CC(=O)Nc2cc(C)nc3ccc(NC(=O)Nc4cc(Cl)cc(Cl)c4)cc23)CC1,25,1
CHEMBL5174623,CCC(CN)=C1CN(c2nc(Oc3cnc4ccnn4c3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.015,1
CHEMBL517473,CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@@H](NCCCCCN)CC[C@]4(C)[C@H]3CC[C@@]21C,6.25,1
CHEMBL517479,CC(O)[C@@]12SS[C@]3(C(=O)N1C)[C@@H](O)[C@]1(c4c[nH]c5ccccc45)c4ccccc4N[C@@H]1N3C2=O,23.333333,1
CHEMBL5175419,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(C)CN)C3)c12,0.008,1
CHEMBL517552,Clc1cc(Cl)c(Cl)c(-c2nnc3sc(-c4ccncc4)nn23)c1,6.25,1
CHEMBL517603,CC1CC1C(C)CC(O)C(O)(CO)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4CC(=O)CC[C@]4(C)[C@H]3C[C@@H](O)[C@@]21C,16,1
CHEMBL517620,CC1=NN(/C(C)=N\OC(=O)/C=C/c2ccccc2)C(c2ccc(OCc3ccc(F)cc3)cc2)C1,12.5,1
CHEMBL517622,Cc1c(O)cc2c(c1O)C(=O)C1=C[C@@H](Cl)C(C)(C)O[C@@]1(C[C@H]1C(C)(C)[C@@H](Cl)CC[C@]1(C)O)C2=O,15.6,1
CHEMBL517630,Fc1ccc(NC2=Nn3c(nnc3-c3cc(F)c(Cl)cc3Cl)SC2)cc1,12.5,1
CHEMBL517634,CCCCc1c2c(OC)c(OC)ccc2cc2[n+]1CCc1cc3c(cc1-2)OCO3,15.6,1
CHEMBL517653,N#Cc1c(-c2ccccc2)cc(C(F)(F)F)c2c3n(nc12)[C@H]1c2ccccc2C[C@H]1CN3,150,0
CHEMBL5177032,O=C1c2ccccc2-[n+]2ccc3c([nH]c4ccc(Br)cc43)c21.[Br-],0.098,1
CHEMBL517716,CCCCSc1nc(N(C)C)c2[nH]c(=O)c(=O)n(Cc3ccc(F)cc3)c2n1,4,1
CHEMBL517802,C/C(=N/OC(=O)c1ccccc1C)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccccc1F,50,0
CHEMBL517803,O=[N+]([O-])c1ccc(/C=N/n2c(Cc3c[nH]c4ccccc34)n[nH]c2=S)cc1,250,0
CHEMBL5178123,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(Br)CN)C3)c12,0.008,1
CHEMBL517846,CC(C)C1=C(O)C(=O)C2=C(C1=O)[C@H](O)C[C@H]1C(C)(C)CCC[C@]21C,7.15,1
CHEMBL5179034,CCCC(CN)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL517928,C/C(=N/OC(=O)c1ccc(C(F)(F)F)cc1)N1N=C(c2ccc(Cl)cc2Cl)CC1c1ccc(C(F)(F)F)cc1,50,0
CHEMBL517957,COc1cc(CC=C(C)C)c([C@H]2Oc3c(CC=C(C)C)c(OC)cc(O)c3C(=O)[C@@H]2O)c(CC=C(C)C)c1O,5,1
CHEMBL517985,CCCc1ccc2[nH]c(-c3ccccc3)c(C3=C(Br)C(=O)NC3=O)c2c1,0.20464,1
CHEMBL518021,Clc1cc(Cl)c(Cl)c(-c2nnc3n2N=C(c2ccccc2)CS3)c1,12,1
CHEMBL5180432,CCC(CO)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL5180476,O=C1COc2ccc(N3C(=O)O[C@H]4C[C@@H](NCCn5c(=O)cnc6ccc(F)cc65)CC[C@@H]43)nc2N1,0.015,1
CHEMBL5180811,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(CN)C(C)C)C3)c12,0.008,1
CHEMBL518090,S=c1[nH]nc(Cc2c[nH]c3ccccc23)n1/N=C/c1ccc(Cl)cc1,125,0
CHEMBL5180917,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(C)c(C(=O)OC)c(CC)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0625,1
CHEMBL518092,C[C@H]1[C@H](C)CC[C@]2(C)CC[C@]3(C)[C@@](O)(CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@]12O,32.067504,0
CHEMBL5181038,C=CCC(CN)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL5182200,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2n1,0.002,1
CHEMBL518225,CCC1/C=C/[C@H](O)[C@H](C)OC(=O)[C@@]2(C)C=CC(=O)NC3=C2C(=O)c2c(cc(C)c(O)c2C(=O)CC1)C3=O,128,0
CHEMBL518267,C[C@H]1CCCc2c(O)c(O)c3c(c21)COC(=O)C3(C)O,200,0
CHEMBL518289,CCCCc1ccc2[nH]c(-c3ccccc3)c(C3=C(Br)C(=O)NC3=O)c2c1,0.101594,1
CHEMBL518290,COc1cccc(-c2[nH]c3ccc(OC)cc3c2C2=C(Br)C(=O)NC2=O)c1,0.811775,1
CHEMBL5183174,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(NCCO)c3ccccc3n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0305,1
CHEMBL5183179,CCC(CN)=C1CN(c2nc(Oc3cnc(C(C)O)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL518353,Nn1c(SCC(=O)c2c(O)on[n+]2-c2ccccc2)nnc(Cc2ccc([N+](=O)[O-])cc2)c1=O,0.5,1
CHEMBL518393,C=C(C(=O)O[C@H]1C[C@]2(C)[C@H]([C@@H](C=O)CC[C@H]2O)[C@H]2OC(=O)C(=C)[C@H]12)[C@@H](O)COC(C)=O,5,1
CHEMBL5183940,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(C)CO)C3)c12,0.03,1
CHEMBL518408,O=C1N[C@@H](c2cc3ccccc3[nH]2)CN=C1c1c[nH]c2cc(Br)ccc12,25,1
CHEMBL5184104,COc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.03,1
CHEMBL518412,CC1=CCC[C@@H]2[C@]1(C)CC[C@H](C)[C@@]2(C)Cc1cc(=O)c2[nH]c3ncnc4ncn(c=2c1=O)c43,12.5,1
CHEMBL5184319,CCC(CN)=C1CN(c2nc(Oc3cnc(C(C)(C)O)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL5184352,COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.008,1
CHEMBL5184453,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.008,1
CHEMBL518448,C=C1CC[C@H]2C(C)(C)CCC[C@]2(C)[C@H]1CC/C(C)=C/Cn1c[n+](C)c2nc[nH]c(=NOC(C)(C)C)c21,6,1
CHEMBL5184740,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC/C(=C(/F)CN)C3)c12,0.008,1
CHEMBL518490,CCCCCCCCCC(O)CCCCCC1CC(=O)NCCCN(C)CCCCN(C)CCCN1C,30,1
CHEMBL5184947,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(C)c(C(=O)OC)c(C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0313,1
CHEMBL518550,COc1ccc(C2CC(c3ccc(O)cc3)=NN2C(=O)c2cccnc2)cc1OC,50,0
CHEMBL51857,CCOC(OCC)c1ccc(C(=O)CC(=O)C[C@@H]2OC[C@H](C[C@@H]3O[C@H]3[C@@H](C)[C@H](C)O)[C@@H](O)[C@H]2O)cc1,1,1
CHEMBL518574,C[N+](C)(CCCCCCCCCCCS)Cc1ccccc1,244.040064,0
CHEMBL5185859,CNC1C(C)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1C,0.1,1
CHEMBL518594,CCc1cccc2c(C3=C(Br)C(=O)NC3=O)c(-c3ccc(OC)cc3)[nH]c12,0.21264,1
CHEMBL518674,CN[C@@H](CC(C)C)C(=O)NCCc1c(Br)n(C)c2cc(Br)c(Br)cc12,4,1
CHEMBL518719,C=C(C)[C@@H]1C[C@@H](OC(=O)/C(C)=C/C)[C@@]2(C1)C(C)=CC(=O)[C@H](O)[C@H]2C,100,0
CHEMBL518722,CN(C)/C=N/S(=O)(=O)c1ccc(-n2cc(/C=N\N=C3/SCC(=O)N3c3ccccc3)c(-c3ccccc3)n2)cc1,25,1
CHEMBL5187799,COc1ccc2ccc(=O)n(CCN3CC[C@@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.004,1
CHEMBL5187851,CCC(CN)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL518809,CC(=O)N1N=C(c2ccc(-n3cccc3)cc2)OC1c1ccccc1,250,0
CHEMBL5188163,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)C(C)(C)O4)c2n1,0.03,1
CHEMBL518899,N#C[C@]1(c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)[C@@H]2CN(C(=O)CO)C[C@@H]21,0.06,1
CHEMBL518913,Cc1ccsc1CN1CCN(c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)CC1,2,1
CHEMBL5189137,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CCC(=C(F)CN)CC3)c12,0.015,1
CHEMBL5189313,COc1c(N2CC(C)C(N(C)C)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.1,1
CHEMBL518936,C=C[C@@]1(C)CC[C@@H]2[C@@]3(C)CCC[C@@](C)(CO[C@@H]4OC[C@H](O)[C@H](O)[C@H]4O)[C@@H]3CC[C@@]2(C)O1,1625,0
CHEMBL518947,CC[C@H]1C[C@H]2C[C@@]3(C(=O)OC)c4[nH]c5cc(OC)c(OC)cc5c4CCN(C2O)[C@@H]13,140,0
CHEMBL519034,N#C[C@]1(c2ccc(-c3ccc(N4C[C@H](COc5ccon5)OC4=O)cc3F)cn2)[C@@H]2CNC[C@@H]21,0.06,1
CHEMBL5190832,COc1ccc2ccc(=O)n(CCN[C@@H]3CC[C@@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.03,1
CHEMBL5190841,CCC(CN)=C1CN(c2nc(Oc3cnc(CO)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL519096,C=C(C)C(CC=C(C)C)Cc1c(O)cc(O)c2c1O[C@H](c1ccc(O)cc1OC)CC2=O,2.5,1
CHEMBL519117,COc1cc2nc(Nc3nc(O)c4ccccc4n3)nc(C)c2cc1OC,4,1
CHEMBL5191195,CCC(CO)=C1CN(c2nc(Oc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)c(F)c4c23)C1,0.03,1
CHEMBL519173,CNC(=O)c1cn2c(-c3ccc(O)cc3)nc3c(NC)c(F)cc(c1=O)c32,25,1
CHEMBL519195,Clc1ccc(-c2nn3c(COc4ccc(-c5ccccc5)cc4)nnc3s2)cc1,100,0
CHEMBL519237,CC(C)c1cc2c(cc1O)[C@@]1(C)CCCC(C)(C)[C@@H]1C(=O)C2=O,125,0
CHEMBL5192723,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(NCCO)c3ccsc3n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0019,1
CHEMBL519315,CCCCCCCC/C=C/CCCCCCCc1nc2c([nH]1)CCCC2,75,0
CHEMBL519397,CCNC(=O)Nc1nc2cc(-n3cnc(C(=O)NC4CC4)c3)cc(-c3ccccn3)c2[nH]1,0.1565,1
CHEMBL519425,O=C(c1ccc(S(=O)(=O)N2CCc3cc(Cl)ccc32)cc1)n1[nH]c(=O)c2cc(Br)ccc21,8,1
CHEMBL519440,C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccc(O)cc1)CC2=O,10,1
CHEMBL5194618,COc1ccc2ncc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.015,1
CHEMBL519471,CNC(=O)c1cn2c(-c3ccc(OC)cc3)nc3c(NC)c(F)cc(c1=O)c32,25,1
CHEMBL519474,CCCC[C@@H](/C=C\[C@@H]1OC(=O)C=C[C@@H]1OC(C)=O)OC(C)=O,12.5,1
CHEMBL519479,CCCCCC[C@@H](O)C/C=C\CCCCCCCc1nc2c([nH]1)CCCC2,75,0
CHEMBL519484,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)c1cc(C(F)(F)F)cc(C(F)(F)F)c1,7.8,1
CHEMBL519487,CC(=S)NC[C@H]1CN(c2ccc(-c3ccc([C@@]4(C#N)[C@@H]5CNC[C@@H]54)nc3)c(F)c2)C(=O)O1,0.06,1
CHEMBL5195268,N#Cc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.03,1
CHEMBL5195776,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(Cl)CN)C3)c12,0.008,1
CHEMBL519583,CCNC(=O)Nc1nc2cc(-c3cccnc3)cc(C(=O)NC)c2[nH]1,16,1
CHEMBL519666,COC(=O)Cc1ccccc1OC(=O)Cc1cccc(Cl)c1,3.125,1
CHEMBL5196912,COc1ccc2ccc(=O)n(CCN3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.002,1
CHEMBL519712,CC(C)c1cc2c(cc1O)[C@@]1(C)C(=O)CCC(C)(C)[C@@H]1[C@H](O)C2=O,15.6,1
CHEMBL519751,C=CC(C)(C)c1ccc2c3c(c[nH]c13)C[C@@H](CO)NC(=O)[C@H](C(C)C)N2C,25,1
CHEMBL5198597,COc1cnc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.06,1
CHEMBL5198806,CCC(CN)=C1CN(c2nc(Sc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL51989,N[C@@H](CCl)C(=O)O,3.12,1
CHEMBL5198907,CCC(CN)=C1CN(c2nc(C(=O)Nc3cnc(C)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.03,1
CHEMBL519899,O=C(c1cccc(S(=O)(=O)N2CCc3cc(Cl)ccc32)c1)n1[nH]c(=O)c2ccc(Cl)cc21,8,1
CHEMBL5199192,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=CC(C)O)C3)c12,0.008,1
CHEMBL519938,CCCCCCCCNC1=NC(C)(C)NC(NCCCCCC)=N1,0.8,1
CHEMBL5199405,N#Cc1ccc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2c1,0.06,1
CHEMBL5199770,O=C(Nc1cccc2ccccc12)c1ccc2[nH]c3c4[n+](ccc3c2c1)-c1ccccc1C4=O.[Br-],0.098,1
CHEMBL520033,Cc1ccc(/C=C/c2nc3ccccc3c(=O)n2-c2nnc(-c3ccccc3)s2)cc1,9.56,1
CHEMBL520041,O=S(=O)(Cc1ccccc1)Cc1nnc(-c2ccccc2)o1,400,0
CHEMBL520063,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc(CNC(=O)/C=C/c4c(C)[nH]c(=O)[nH]c4=O)cc3)c(F)c2)C(=O)O1,4.125,1
CHEMBL5201228,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.008,1
CHEMBL5201955,COc1ccc2ccc(=O)n(CCCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.015,1
CHEMBL5202809,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC(=C(CO)C(C)C)C3)c12,0.03,1
CHEMBL5203356,CCC1(C)CN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CCC1N,0.1,1
CHEMBL5203406,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(C)c(C(=O)OCC)c(C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0156,1
CHEMBL520358,COc1cc(-c2ccccc2)cc(C(C)C#Cc2c(C)nc(N)nc2N)c1,0.72,1
CHEMBL520390,O=C(c1cccc(S(=O)(=O)N2CCc3cc(Cl)ccc32)c1)n1[nH]c(=O)c2cc(Cl)ccc21,66,0
CHEMBL520462,O=C(c1ccc(Cl)cc1)c1cn(-c2ccccc2)nc1-c1ccc([N+](=O)[O-])s1,0.125,1
CHEMBL5204671,CONC1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(C4CC4)c3c2OC)CC1(C)C,0.1,1
CHEMBL5205047,COc1ccc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CO4)c2n1,0.03,1
CHEMBL520554,CCCCCCCC/C=C\CCCCCCc1nc2ccccc2[nH]1,150,0
CHEMBL520605,C=C(C)C(CC=C(C)C)Cc1c(O)cc(OC)c2c1O[C@H](c1ccccc1O)CC2=O,5,1
CHEMBL5206169,N#Cc1cnc2ccc(=O)n(CCN[C@H]3CC[C@H]4[C@H](C3)OC(=O)N4c3ccc4c(n3)NC(=O)CS4)c2c1,0.03,1
CHEMBL520642,Nc1nc(/C(=N/O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(/C=C4\CCN([C@@H]5CCNC5)C4=O)CS[C@H]23)ns1,2.980323,1
CHEMBL520650,COC(=O)NC[C@H]1CN(c2ccc(-c3ccc([C@]4(C#N)[C@H]5CNC[C@H]54)nc3)c(F)c2)C(=O)O1,0.125,1
CHEMBL520663,COC1(O)C(=O)c2ccccc2OC1(OC)c1cn(-c2ccccc2)nc1-c1ccc(F)cc1,4,1
CHEMBL5207142,C=C[C@]1(C)C[C@@H](OC(=O)CSc2nc(C)c(C(C)=O)c(C)n2)[C@]2(C)[C@H](C)CC[C@]3(CCC(=O)[C@H]32)[C@@H](C)[C@@H]1O,0.0313,1
CHEMBL520738,Cc1ccc2c(c1)c(=O)[nH]n2C(=O)c1cccc(S(=O)(=O)N2CCc3cc(Cl)ccc32)c1,16,1
CHEMBL5207616,COc1c(N2CCC(N)C(C)C2)c(F)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,0.05,1
CHEMBL520826,NC[C@@]1(c2ccc(-c3ccc(N4C[C@H](Cn5ccnn5)OC4=O)cc3F)cn2)[C@H]2CNC[C@H]21,4,1
CHEMBL5208405,CNc1cc(F)cc2c1[nH]c1nc(Oc3cnc(C)nc3)nc(N3CC4CCNC4C3)c12,0.015,1
CHEMBL520907,O=C(c1cccc(S(=O)(=O)N2CCc3cc(Cl)ccc32)c1)n1[nH]c(=O)c2cc(OC(F)(F)F)ccc21,4,1
CHEMBL520910,CCCCCCCCCCNC1=NC(C)(C)NC(NCc2ccccc2)=N1,0.4,1
CHEMBL5209407,CCC(CN)=C1CN(c2nc(Oc3cnc(C4CC4)nc3)nc3[nH]c4c(NC)cc(F)cc4c23)C1,0.008,1
CHEMBL520974,Clc1ccc(OCc2nn3c(COc4ccc(-c5ccccc5)cc4)nnc3s2)c(Cl)c1,25,1
CHEMBL52099,CSCC[C@H](N)C(=O)N[C@@H](CCl)C(=O)O.O=C(O)C(F)(F)F,0.025,1
CHEMBL521001,O=S(=O)(Nc1cc(Cl)nc(Cl)c1)c1cc(Cl)cc(Cl)c1,15.6,1
CHEMBL521119,COc1ccc(-n2cc(C(=O)c3ccc(C)cc3)c(-c3ccc([N+](=O)[O-])s3)n2)cc1,0.25,1
CHEMBL521120,CCn1cc(C(=O)NC)c(=O)c2cc(F)c3[nH]c(-c4ccc(Cl)cc4)nc3c21,25,1
CHEMBL521138,CCOC(=O)Cn1c(=O)cc(Nc2ccc3c(c2)CCC3)[nH]c1=O,16,1
CHEMBL52115,O=C(O)c1cn(C2CC2)c2cc(N3CCC(NN4CCNCC4)C3)c(F)cc2c1=O,0.9,1
CHEMBL521209,COC(=O)C1=CO[C@@H](O)[C@H]2[C@@H]1C=C[C@]2(O)CO,125,0
CHEMBL521230,COC(=O)Cc1ccccc1OC(=O)Cc1cccc(OC)c1,25,1
CHEMBL521258,CN(C)c1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])o2)cc1,1.20916,1
